Organization Name,Organization Name URL,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount Currency (in USD),IPO Status,Last Funding Type,Number of Employees,Industries,Headquarters Location,Description,Transaction Name,Transaction Name URL,Founders,Website,Company Type,Contact Email,LinkedIn,Full Description,Estimated Revenue Range,Founded Date,Founded Date Precision,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount Currency (in USD),Industry Groups,Operating Status,Last Funding Date,School Type,School Program,Number of Enrollments,School Method,Number of Founders (Alumni)
CorNatural,https://www.crunchbase.com/organization/cornatural,,USD,,Private,Seed,1-10,"Biotechnology, Natural Resources, Recycling, Sustainability, Waste Management","London, England, United Kingdom",CorNatural develops bio-based sustainable products.,,,"Paulo Puterman, Rodrigo Ledesma-Amaro",https://www.cornatural.com,For Profit,paulo.puterman@cornatural.info,,"CorNatural develops bio-based sustainable products to offer a range of natural products. They aim to upcycle waste streams into value-added products, using pioneering synthetic biology and genetic engineering techniques.",,2019-01-01,year,,,,"Biotechnology, Natural Resources, Science and Engineering, Sustainability",Active,2019-08-13,,,,,
220 Bank,https://www.crunchbase.com/organization/220-group-ltd,,USD,,Private,Seed,11-50,"Banking, Financial Services, FinTech, Wealth Management","Cardiff, Cardiff, United Kingdom",The Worlds First Digital Private Bank,,,Henry Fudge,https://www.220.co,For Profit,support@220.co,https://www.linkedin.com/company/19142611/,"220 Is the Worlds First Digital Private Bank for a new generation of Wealth, Catering to an exclusive set of millennials representing $24 Trillion Globally.",,2019-05-01,day,,,,"Financial Services, Lending and Investments",Closed,2019-05-05,,,,,
ZappyAI,https://www.crunchbase.com/organization/zappyal,,USD,,Private,Pre-Seed,1-10,"Artificial Intelligence, Computer, Machine Learning, Robotics, Software","London, England, United Kingdom",Cognitive Robotic Process Automation (RPA) with AI/ML Process Mining,,,Ambuj Agrawal,https://zappy.ai/,For Profit,team@zappy.ai,https://www.linkedin.com/company/izappyai,"Zappy provides you the ability to automate your manual business processes in minutes. You can automate repetitive tasks such as data entry, data extraction, processing transactions, generating reports and many more with Zappy.",,2019-01-01,year,,,,"Artificial Intelligence, Consumer Electronics, Data and Analytics, Hardware, Science and Engineering, Software",Active,2020-10-08,,,,,
Witsy,https://www.crunchbase.com/organization/witsy,,USD,,Private,Seed,1-10,"Analytics, Artificial Intelligence, Cloud Data Services, Machine Learning, Natural Language Processing, Software","Pinner, Harrow, United Kingdom","Witsy is a cloud-based, full-stack, AI enablement platform that builts to simplify and accelerate Deep Learning.",,,"Ankur Goel, Jaisekhar Kothandaraman",https://witsy.ai/,For Profit,,https://www.linkedin.com/company/witsyai,"Witsy is a cloud-based, full-stack, AI enablement platform that builts to simplify and accelerate Deep Learning. The platform enables you to source and prepares training data to then build and deploy your own deep learning models. The witsy data workbench enables not just internal data sourcing but more importantly with external data sourcing, to be utilized for AI. Witsy's vision is to make AI accessible for solving a wide range of problems, at any company, in any industry and the world in large. It was founded in 2019 and is based in Pinner, United Kingdom.",,2019-01-01,year,,,,"Artificial Intelligence, Data and Analytics, Information Technology, Internet Services, Science and Engineering, Software",Active,2019-12-23,,,,,
Nu-Credits,https://www.crunchbase.com/organization/nu-credits,,USD,,Private,Pre-Seed,11-50,"Finance, Financial Services, FinTech, Information Services, Information Technology","London, England, United Kingdom",Nu-Credits is a trade finance platform that provides borderless finance solutions to businesses trading.,,,Kenneth Ma,http://www.nu-credits.com,For Profit,,https://www.linkedin.com/company/nu-credits/,Nu-Credits is a trade finance platform that provides borderless finance solutions to businesses trading. It empowers cross-border e-commerce sellers. It was founded in the year 2019.,,2019-01-01,year,,,,"Financial Services, Information Technology",Active,2022-05-05,,,,,
zappit,https://www.crunchbase.com/organization/zappit,370000,GBP,577083,Private,Seed,11-50,"Brand Marketing, Digital Marketing, E-Commerce, Marketing Automation, Point of Sale, Retail Technology, Software","London, England, United Kingdom",Helping FMCG brands and leading retailers win new customers and insight via secure and sustainable digital store coupons,,,Mark Fraser,https://zappit.co,For Profit,info@zappit.co,https://www.linkedin.com/company/zappit,"At Zappit, we have re-imagined store coupons, allowing brands to reach consumers across popular online and offline marketing channels, driving sales to their brick and mortar retail partners.  Our end-to-end digital couponing solution helps fast-track sales and insight, delivering savings to new customers.",Less than $1M,2019-05-01,day,370000,GBP,577082,"Commerce and Shopping, Hardware, Sales and Marketing, Software",Active,2012-01-24,,,,,
Guestia,https://www.crunchbase.com/organization/guestia,,USD,,Private,Seed,11-50,"Apps, Event Management, Hospitality, Information Technology, SaaS, Software, Travel","Cranfield, Bedfordshire, United Kingdom","SaaS, Travel and Event Tech",,,Paul Chapman,https://www.guestia.com,For Profit,hello@guestia.com,https://www.linkedin.com/company/guestia/,"Guestia is a platform that helps organisers plan, manage and optimise the guest experience for travel & events.",,2019-12-01,day,,,,"Apps, Events, Information Technology, Media and Entertainment, Software, Travel and Tourism",Active,2022-10-13,,,,,
Wagebox,https://www.crunchbase.com/organization/wagebox,,USD,,Private,Pre-Seed,1-10,"Financial Services, FinTech, Lending, Personal Finance, Software","Birmingham, Birmingham, United Kingdom","Wagebox is a personal finance platform for easy money management, with focus on financial wellbeing.",,,"Francis Ekwealor, Tychay-lauren Edwards",https://www.wagebox.io/,For Profit,hello@wagebox.io,https://www.linkedin.com/company/wagebox/,"Wagebox is a personal finance platform for easy money management, with focus on financial wellbeing. Wagebox platforms makes it easy to Save, Budget and get a pay advance for free when needed.",,2019-01-01,year,,,,"Financial Services, Software",Active,2019-11-24,,,,,
Shaparency,https://www.crunchbase.com/organization/shaparency,,USD,,Private,Pre-Seed,1-10,Software,"London, England, United Kingdom",Digital Board and Shareholder Platform,,,Ben Nowlan,https://www.shaparency.com,For Profit,customer@shaparency.com,https://www.linkedin.com/company/shaparency,"Digital Board and Shareholder management. Transform the efficiency, effectiveness and transparency of your board and develop airtight governance in the process. Collaborate, communicate, store and sign documents in secure blockchain supported platform.",,2019-09-01,month,,,,Software,Active,2020-03-01,,,,,
Clara,https://www.crunchbase.com/organization/fintechdb,,USD,,Private,Seed,1-10,"Data Visualization, Project Management, Visual Search","London, England, United Kingdom","Clara lets you visualize any data set interactively so you can organise, understand and collaborate on complex data.",,,Alex B.,https://www.Clarafinds.com/,For Profit,hi@clarafinds.com,https://www.linkedin.com/company/fintechdb/,"Clara lets you visualize any data-set interactively so you can organize, understand and collaborate on complex data. Our current users use our interactive visualizations for: 1. Visual project management and corporate communication. 2. Transaction monitoring, and clustering of consumer spending to understand merchants who authorise and clear transactions too quickly/where card spenders are spending most and in which categories. 3. Understanding and clustering dealflow for VCs and other investors,",,2019-06-01,day,,,,"Administrative Services, Data and Analytics, Design, Information Technology, Internet Services, Other, Software",Active,2020-04-01,,,,,
Umma,https://www.crunchbase.com/organization/umma,,USD,,Private,Series A,51-100,"Information Technology, Software","Saint Neots, Cambridgeshire, United Kingdom","Umma is an easy-to-use Muslim community and lifestyle app that provides Adhan notifications, GPS-based Qibla finder, and daily Duas.",,,Indra Wiralaksmana,https://www.umma.id/,For Profit,,https://www.linkedin.com/company/ummaindonesia/,"Umma is a community application for Muslims that offers the daily needs of Muslims including worship, Quran translation, Islamic calendar, and content. They provide Quran lessons and online courses for the Muslim community.",$1M to $10M,2019-01-01,year,,,,"Information Technology, Software",Active,2019-08-31,,,,,
Outrun TX,https://www.crunchbase.com/organization/outrun-tx,,USD,,Private,Seed,,"Biotechnology, Health Care, Medical, Therapeutics","Dundee, Dundee City, United Kingdom",Outrun TX develops a platform for the identification of therapeutics that selectively target the protein degradation pathway.,,,,https://outruntx.com/,,info@outruntx.com,,Outrun TX develops a platform for the identification of therapeutics that selectively target the protein degradation pathway.,,2019-01-01,year,,,,"Biotechnology, Health Care, Science and Engineering",Active,2021-04-01,,,,,
The Bug Factory,https://www.crunchbase.com/organization/the-bug-factory,,USD,,Private,Seed,,Manufacturing,"Loughborough, Leicestershire, United Kingdom",The Bug Factory produces eco-growing pods that are built for residences.,,,,https://bugfactory.co.uk/,For Profit,,https://www.linkedin.com/company/beobia/,The Bug Factory produces eco-growing pods that are built for residences.,,2019-01-01,year,,,,Manufacturing,Active,2023-01-11,,,,,
Cellen,https://www.crunchbase.com/organization/cellen,,USD,,Private,Seed,1-10,"Cannabis, Health Care, Medical, Pharmaceutical","London, England, United Kingdom",Cellen Health operates as an online chronic pain clinic.,,,"Benjamin Viaris de Lesegno, Eric Bystrom",https://www.cellenhealth.com/,For Profit,contact@cellenhealth.com,https://www.linkedin.com/company/cellenhealth,Cellen Health offers a pain service that provides individualized attention to develop tearing solutions to enhance patient care. They want to improve patients' lives and learn more about specialized drugs like those made from cannabinoids.,,2019-01-01,day,,,,"Community and Lifestyle, Food and Beverage, Health Care",Active,2020-02-28,,,,,
WiredVibe,https://www.crunchbase.com/organization/wiredvibe,,USD,,Private,Pre-Seed,1-10,"Consumer Software, Music, Music Streaming","London, England, United Kingdom",WiredVibe is a prominent supplier of mental health and wellness solutions,,,Vlad Alecu,https://wiredvibeapp.com,For Profit,,https://www.linkedin.com/company/20540642,"WiredVibe is a prominent supplier of mental health and wellness solutions, with over 10.000 individuals benefiting from its services. We deliver personalized soundscapes for everyday living through our flagship platform, including music for focus, meditations, and spiritual lectures. Our service is leveraged by Fortune 500 companies such as Uber, Google, and Facebook.",,2019-01-01,year,,,,"Internet Services, Media and Entertainment, Music and Audio, Software",Active,2022-03-09,,,,,
